,Store ID,Pop class,Sales,Centre Type,Climate,Total_Store_sft,Sales_Floor_sft,Store_Frontage_ft,Store_Length_ft,Guys Segmentation,Girls Segmentation,MSA Type,Food_away_from_home,Meals_at_restaurants,Food_on_out_of_town_trips,Population_Est,Transient_Pop_Est,Seasonal_Pop_Est,Eth_White,Eth_Black,Eth_Asian,Eth_Hispanic,Eth_Other,Male_Pop,Females_Pop,Age_Average,Edu_High_school,Edu_Some_college,Edu_Clg_Assoc_deg,Edu_Clg_Bach_deg,Enroll_High_School,Enr_College_Graduate_Professional,Unemployment_Rate,Households_Est,Median_Household_Income,Average_Household_Income,Householder_under_25_yrs,Householder_25_to_44_yrs,Family_Inc_Median,Family_Inc_Agg_Avg,Family_Inc_Avg,Per_Capita_Income,Wealth_Median_Household,Wealth_Average_Household,Poverty_Pop,Male_14_to_35,Female_14_to_35,Total_Pop_14_to_35,Under_25_Low_Income,Under_25_Med_Income,Under_25_High_Income,25_to_44_Low_Income,25_to_44_Med_Income,25_to_44_High_Income
612,1472,Rural,862799.43,Strip,Warm,4981,4251,45,110,On Trend,On Trend,5mile,25.47,23.09,2.38,52129,151,120,2418,1301,6219,41618,573,27588,24541,33.6,8232,4798,1250,1916,4558,3285,10.0,12392,39390,53531,434,5206,40246,575921998,52471,13679,967192,4011462,3070,11026,8776,19802,210,192,33,1916,2210,1079
613,1473,Urban,1094204.31,Strip,Moderate,6191,5572,106,60,On Trend,On Trend,5mile,27.23,24.81,2.42,194738,1440,549,129902,8329,11672,34781,10053,96180,98557,37.8,35503,35579,12361,17808,10929,11697,5.6,69997,52967,66338,2746,25518,61600,3454603692,72735,24086,5851772,20153065,12583,28447,27633,56080,1454,1162,131,7106,10310,8101
614,1475,Urban,728084.8199999998,Mall,Cold,5651,4853,46,125,Fashion Forward,Fashion Forward,15min,30.68,27.74,2.94,157211,821,385,82308,41529,5899,12106,15368,76053,81157,40.3,33567,21984,9925,18182,9535,12415,5.2,56394,64485,81191,867,17829,75863,3437653106,88492,29873,8604227,27534493,7673,22400,21421,43821,330,370,167,3410,6559,7858
615,1479,Urban,896462.3899999999,Mall,Cold,7051,5949,76,141,On Trend,On Trend,15min,26.1,23.67,2.43,218959,2019,1581,168720,26198,5497,9946,8598,107599,111360,37.5,29723,33453,13480,30412,9905,33256,4.8,89141,51276,72116,9326,30932,67606,4205027338,82128,29818,10779363,34763911,14951,37846,35532,73378,5165,3313,848,6984,12790,11159
616,1481,Urban,855976.63,Mall,Frigid,5736,4765,45,128,On Trend,On Trend,15min,29.56,26.89,2.66,138702,4932,604,111883,7738,8589,6819,3672,67775,70927,39.0,18633,18148,10116,22745,7470,9492,3.8,55347,71951,95287,2311,20782,88107,3660508086,101496,38522,8368023,23555892,5020,17875,17681,35556,968,959,383,2843,7132,10806
617,1483,Urban,1066857.84,Mall,Moderate,8073,7312,87,103,Fashion Forward,Fashion Forward,15min,25.17,22.84,2.33,255873,4566,1567,200739,30023,6391,12009,6710,124698,131175,37.9,38151,32171,12352,40411,11117,31315,3.8,108452,51251,74950,9177,39665,68493,5191552590,85036,32281,9351858,30423690,19996,38885,37905,76790,5443,3078,654,9825,15495,14346
618,1484,Suburban,588221.9699999999,Strip,Cold,5300,4591,45,117,On Trend,On Trend,5mile,24.64,22.39,2.25,34349,270,164,26164,2012,192,5072,909,17823,16526,39.5,8787,5706,1456,2726,1808,3245,4.2,12010,42455,56278,751,3641,52864,480937835,64301,21456,1557753,5423491,2223,6078,4906,10984,444,257,49,1295,1515,830
619,1486,Urban,1126914.99,Strip,Frigid,5000,4347,45,111,Fashion Forward,Fashion Forward,5mile,28.25,25.87,2.38,217176,1256,406,111392,54626,22702,17516,10940,106472,110704,37.5,39886,33743,14950,26171,12544,14779,5.3,81629,54181,67341,2654,31614,62657,3778840255,73319,25511,12835324,41276343,11458,30253,29760,60013,1282,1060,311,6752,13246,11615
620,1487,Urban,1073102.24,Mall,Cold,5939,5220,45,130,Fashion Forward,Fashion Forward,15min,25.32,22.77,2.54,710778,3640,2717,487477,173834,17761,13985,17721,343451,367327,40.5,157248,122569,48274,68478,38563,44351,6.5,286102,49415,65604,7979,88803,59006,12866439831,70974,26584,47704355,151915913,44838,96417,92815,189232,4080,3040,859,23707,36165,28929
621,1488,Urban,568785.8899999999,Strip,Moderate,5040,4373,45,113,On Trend,On Trend,5mile,26.11,23.59,2.52,22453,135,93,8421,339,147,12751,795,11341,11112,39.2,4669,3874,1191,1989,1365,1015,6.0,8122,51564,61840,136,2340,59544,409716011,69768,22631,917137,2819020,1312,3385,2908,6293,93,41,2,681,1028,631
622,1491,Urban,1302555.18,Mall,Cold,5325,4373,48,107,Fashion Forward,Fashion Forward,15min,27.92,25.34,2.58,613675,1387,1384,185963,202760,13213,203287,8451,297699,315975,37.5,108758,79636,26668,61704,37276,43968,5.6,214687,54908,78141,5673,76270,63717,11679555297,80988,27674,33586524,111300494,37650,90797,88680,179477,2994,2043,635,19208,27932,29131
623,1496,Urban,968714.0499999999,Mall,Frigid,7032,6324,54,152,On Trend,On Trend,15min,26.33,24.01,2.32,88953,2319,926,78783,2447,1346,1701,4676,44876,44077,38.4,15951,14024,5916,11583,3369,14927,3.6,36542,46738,65826,3740,12348,68243,1553936208,82014,28351,5122972,17541184,7365,15965,14699,30664,2122,1315,304,3220,4918,4210
624,1498,Urban,816939.7400000001,Strip,Hot,5600,4832,64,100,On Trend,On Trend,5mile,26.15,23.83,2.32,52935,497,78,28096,6513,832,16560,933,26026,26908,38.0,11934,6056,2961,4182,3772,2615,5.4,18115,49303,63712,521,6059,55786,925238458,68655,21987,1897435,6273928,2884,8152,7679,15831,149,295,77,1615,2807,1638
625,1501,Suburban,614160.7500000001,Strip,Moderate,5403,4811,51,106,Fashion Forward,Fashion Forward,5mile,23.22,21.23,1.99,26235,382,195,15562,8697,185,1332,459,12289,13946,42.6,5959,3774,1880,2069,1283,1303,4.3,11555,35650,50281,384,2846,46479,404575106,58127,22568,1538293,5346822,2521,3198,3199,6397,250,132,3,1142,1127,578
626,1506,Urban,579997.0699999998,Mall,Moderate,5604,4917,44,129,On Trend,On Trend,15min,25.64,23.36,2.28,69107,1247,501,57149,7246,1021,1941,1750,33284,35823,39.5,13549,9584,3785,10424,3482,4365,2.9,28725,54311,68766,1059,9765,67256,1404173910,76850,28989,3733320,11500117,3464,9334,9421,18755,551,441,67,2261,4582,2923
627,1507,Urban,923218.7000000002,Mall,Hot,6541,5880,55,100,Fashion Forward,Fashion Forward,15min,26.36,23.95,2.41,517424,18590,637,240134,91861,15824,156884,12722,253729,263696,39.3,100545,65285,31640,70618,25305,38529,4.5,217169,51397,76599,7459,85967,57746,9490184293,77014,32411,27252998,90415405,36270,65505,65368,130873,3437,3059,963,20967,33534,31465
628,1508,Urban,1014216.95,Mall,Hot,5338,4663,53,79,Fashion Forward,Fashion Forward,15min,27.35,24.93,2.42,198961,4481,685,105930,69252,6597,12151,5031,94754,104207,34.5,20679,22317,11094,28383,7217,54715,6.6,82533,44792,63428,16437,29507,63372,3082210862,78437,26895,7053198,25101120,20443,38813,42162,80975,10332,5156,951,9108,12178,8223
629,1510,Urban,1066960.83,Outlet,Warm,6742,6131,114,60,Fashion Forward,Fashion Forward,30min,26.92,24.35,2.56,368806,10662,4237,199825,129742,7595,22472,9171,179579,189227,37.1,65884,58417,18028,42697,19920,36390,4.7,138914,54626,71668,6622,52410,62814,7022139061,75982,27741,13064116,45181552,21672,55280,53578,108858,3162,2765,697,12839,20988,18583
630,1516,Urban,934886.5199999999,Mall,Hot,6789,5982,45,151,Fashion Forward,Fashion Forward,15min,25.75,23.32,2.43,422832,6908,4238,317178,46315,16340,32239,10760,203955,218877,45.5,99113,69557,31092,53435,16326,24338,4.1,191642,47434,65485,3633,45467,59420,7870614060,73073,30075,24476854,75142436,29056,45679,44119,89798,1973,1223,436,11332,19247,14888
631,1521,Urban,1266841.38,Mall,Warm,6635,5900,69,99,Fashion Forward,Fashion Forward,15min,25.66,23.38,2.28,102380,155,463,47004,48942,2176,2502,1755,48536,53844,38.3,19296,13175,4224,11336,5444,8550,5.7,41150,41685,67018,1950,13379,55716,1848606388,73020,27521,4679227,17407743,10104,14589,15082,29671,1463,348,141,4953,4674,3752
632,1523,Urban,1451720.71,Mall,Warm,7249,6567,75,112,Fashion Forward,Fashion Forward,15min,26.16,23.72,2.44,143369,29214,34605,111975,12606,2286,12698,3804,70546,72823,40.5,30489,24857,10326,17641,6771,9347,5.0,60871,49247,66487,2233,18001,56135,2634977979,68869,28413,3731674,11683999,8986,19003,18179,37182,1221,754,257,5057,7907,5037
633,1524,Urban,960284.59,Mall,Cold,7000,6375,84,91,On Trend,On Trend,15min,26.26,23.35,2.9,381870,6715,2027,290875,15600,11026,48195,16174,188456,193414,38.8,44398,59760,26211,65343,22508,33461,4.0,151361,67695,86912,6799,53548,83239,9530327536,96151,34866,16377762,48913616,15537,55250,52613,107863,2969,2961,869,8719,20452,24376
634,1525,Urban,1259268.22,Mall,Cold,6877,6240,59,125,Fashion Forward,Fashion Forward,15min,26.04,23.44,2.6,343897,7319,1609,235982,68573,12348,18400,8593,164985,178913,38.4,40390,42920,13977,73266,18898,19830,4.1,144509,65174,92987,5360,57578,85750,8748977624,99706,39272,16091268,46959032,16061,44148,44424,88572,2459,2230,671,11010,20070,26499
635,1526,Urban,1557555.34,Mall,Cold,8419,6817,114,83,Fashion Forward,Fashion Forward,15min,25.45,23.04,2.41,257076,2116,909,217639,8790,11612,13961,5074,125375,131702,38.0,53364,34134,13175,33516,13954,16934,3.3,100361,55308,71504,4520,37359,66451,5274873093,78631,28116,8655041,27650027,10774,35712,35785,71497,2191,1871,457,8162,15737,13459
636,1527,Urban,1117519.69,Mall,Hot,6814,6137,65,116,On Trend,On Trend,15min,25.43,23.41,2.02,1046511,25882,5712,253898,54648,25279,694079,18607,517899,528612,35.5,168889,148934,50879,106009,58785,90012,4.4,375525,51726,68000,19391,148694,57803,17611647807,71001,24872,35437412,124022606,64688,163846,152927,316773,10031,7304,2059,36537,62826,49330
637,1528,Urban,1577694.9,Mall,Moderate,6860,6336,45,146,Fashion Forward,Fashion Forward,15min,27.94,25.17,2.78,683353,40358,2379,338219,201688,43513,82580,17352,340348,343005,36.5,68699,69304,23709,145740,26709,66571,3.4,308749,71229,108302,12925,147744,87669,16305587603,107325,49549,26955702,83342232,38223,88694,82903,171597,5807,5097,2021,23964,51411,72369
638,1531,Urban,1311720.62,Mall,Warm,6832,6096,98,77,Fashion Forward,Fashion Forward,15min,28.1,25.2,2.9,395831,9531,1276,242245,73052,25002,45969,9564,191550,204282,37.6,38258,46363,18353,90389,21772,21029,3.7,160875,78630,109821,4980,68947,94070,11186102323,109774,44811,15417252,43527403,14286,50311,49794,100105,1812,2285,883,8834,21465,38649
639,1533,Urban,1482339.12,Mall,Cold,7106,6276,73,109,Fashion Forward,Fashion Forward,15min,26.74,24.42,2.33,243330,3587,1016,176576,14626,7462,39735,4930,118130,125200,40.6,54878,25740,12191,32802,12290,16176,3.8,95164,60079,79441,3206,31748,71581,5373048546,85417,31730,10976395,34432522,11056,34576,33376,67952,1537,1259,410,6155,12381,13213
640,1534,Urban,991133.9899999999,Mall,Moderate,7463,6733,62,133,On Trend,On Trend,15min,28.28,25.37,2.91,168000,1179,960,55085,1874,7028,100373,3639,84121,83879,36.7,20682,25502,8257,12610,10890,11395,4.0,49429,64362,79786,1390,16943,67891,3071641951,81300,23629,6053223,19983743,6511,27527,25104,52631,378,832,181,2772,6792,7378
641,1535,Urban,958842.7800000001,Strip,Warm,6500,5863,65,100,On Trend,On Trend,5mile,28.01,25.12,2.89,87815,153,229,45079,1255,4143,34252,3085,43189,44626,37.1,15757,13427,3949,7864,6071,7769,7.1,28742,55421,73295,1188,9923,62833,1633563222,77512,24272,2690627,9394285,5032,13686,13468,27154,523,487,178,2128,3853,3941
642,1536,Urban,927579.81,Strip,Warm,6500,5873,65,100,Fashion Forward,Fashion Forward,5mile,26.44,24.15,2.29,52787,1378,119,25640,18417,982,4629,3120,24943,27844,37.5,9356,9749,3490,4918,3111,4167,7.7,21405,42626,56225,1101,8197,50070,847911877,62064,23182,1874472,7087757,4293,7281,7302,14583,587,491,25,3053,3369,1774
643,1538,Urban,939532.0399999997,Mall,Moderate,6579,5738,60,104,On Trend,On Trend,15min,24.92,22.57,2.35,98691,2814,842,81778,11008,1508,1193,3203,47067,51624,42.3,23102,13878,4651,12279,4407,5146,5.1,44385,47792,68809,1616,12868,60770,1985379142,77358,31639,7130668,22578691,7248,12217,12042,24259,1033,423,161,3532,5445,3891
644,1539,Urban,1139227.17,Mall,Moderate,7448,6441,75,111,Fashion Forward,Fashion Forward,15min,29.12,26.24,2.87,144790,2281,428,95263,25890,4128,13963,5545,69784,75005,37.7,25585,20711,6829,20017,8749,12568,3.4,52227,77837,95229,1913,18886,90123,3791419065,102175,34631,5461215,16193024,4419,21584,22248,43832,591,986,337,2409,6809,9670
645,1540,Urban,1086532.3,Mall,Warm,7020,6191,60,117,Fashion Forward,Fashion Forward,15min,28.22,25.49,2.73,343117,2286,1549,105718,54680,13870,157449,11400,170248,172869,36.0,59852,58822,18045,22343,26420,26034,6.1,101041,54888,70483,1936,34869,58963,5772969412,72778,20888,8653680,29916694,19470,59737,55835,115572,979,794,165,8768,14174,11926
646,1541,Rural,665049.0099999999,Mall,Moderate,6868,6116,65,120,On Trend,On Trend,30min,23.55,21.41,2.14,36571,125,485,35158,622,179,226,386,17784,18786,41.2,10523,4600,1714,1712,1831,1236,7.7,15088,34121,50299,563,4300,42952,591936844,57514,20978,2293312,7661209,3994,4677,4472,9149,410,121,33,1678,1342,1281
647,1542,Suburban,758031.68,Strip,Moderate,8432,7152,84,168,On Trend,On Trend,5mile,23.94,21.85,2.09,25885,8388,82,21538,1113,191,2242,800,12590,13295,38.3,5311,4069,1638,1994,1488,1503,4.6,10538,39630,54775,601,3461,49200,401920572,60808,22684,1412320,5119185,1911,3714,3749,7463,385,185,31,1044,1740,675
648,1544,Urban,717344.2899999999,Strip,Moderate,6487,5772,50,130,On Trend,On Trend,5mile,25.1,22.8,2.3,29958,325,232,24434,2221,742,1508,1054,14185,15773,42.0,5599,4699,1699,3927,1458,1376,4.9,13038,49218,69540,583,3942,62439,641103598,79963,30739,1548845,4722500,1878,3876,3830,7706,240,293,50,1416,1658,868
649,1546,Urban,1573311.83,Mall,Warm,6847,6159,60,114,Fashion Forward,Fashion Forward,15min,26.38,24.01,2.37,638865,7591,1456,233537,146444,39274,204432,15178,313707,325158,35.5,99636,92543,29634,68183,42218,51020,3.9,217627,58857,74424,8045,84900,65372,12613258560,78519,25474,22703592,74952606,31329,97977,94763,192740,3844,3351,850,19714,35259,29928
650,1552,Urban,758607.15,Outlet,Hot,6475,5965,71,92,On Trend,On Trend,30min,23.85,22.06,1.79,274308,2179,259,9463,635,1456,262139,616,133900,140408,33.0,42633,25113,9954,19057,21139,18571,3.8,73237,41290,58108,2303,29853,44082,3665091053,59430,15694,6778117,26470122,21216,48292,46516,94808,1487,664,152,10746,11375,7731
651,1554,Urban,1276322.71,Mall,Warm,7071,6465,78,103,Fashion Forward,Fashion Forward,15min,28.08,25.4,2.69,295630,5860,398,161483,102217,12565,14079,5286,143136,152495,36.9,43692,41760,10799,47733,13963,36489,4.9,121506,58363,84062,10997,44538,76153,6664278312,93070,34891,13026973,42327933,20313,45539,45721,91260,6515,3076,1404,9963,15863,18711
652,1555,Urban,815634.0500000002,Strip,Warm,6713,5983,85,80,Fashion Forward,Fashion Forward,5mile,25.06,22.89,2.17,38833,494,262,21923,13028,494,2610,779,18951,19883,39.8,7633,6209,2677,3989,1652,3730,8.6,15108,42997,57615,619,4545,49386,587026808,60955,23353,1814731,6438016,3199,5858,5424,11282,287,303,27,1546,1948,1049
653,1560,Urban,789601.9599999998,Strip,Hot,5000,4357,50,100,Fashion Forward,Fashion Forward,5mile,25.36,23.02,2.34,120836,3943,764,46246,9147,4354,58302,2787,58977,61859,38.5,23330,15882,10225,15175,5860,8849,4.3,46601,46708,63607,1937,18742,50998,2033665871,66833,24536,1861990,6275793,8222,16310,15562,31872,941,768,228,5141,8097,5503
654,1562,Suburban,716563.2000000001,Strip,Moderate,7116,6310,50,142,On Trend,On Trend,5mile,25.43,23.13,2.31,22679,593,109,19514,1913,111,670,472,10919,11760,38.5,5701,3558,1677,1584,1212,890,5.7,8975,54294,73393,428,2897,66320,446499959,75386,29571,730709,2319985,1129,3176,3138,6314,151,276,0,532,1227,1141
655,1564,Urban,1308491.96,Mall,Frigid,6979,6124,65,110,Fashion Forward,Fashion Forward,15min,26.78,24.34,2.44,184722,1900,683,161917,2553,7508,8844,3899,91516,93205,39.5,39443,25300,14906,27026,9740,11946,2.4,75251,59666,77270,3478,26439,73737,4124695739,84924,31871,10133329,30995888,7019,25543,24319,49862,1640,1581,254,4825,10889,10726
656,1565,Urban,1252421.31,Mall,Warm,6584,5947,65,105,Fashion Forward,Fashion Forward,15min,24.18,22.13,2.05,233298,5507,1205,107454,111687,3823,6112,4222,110685,122612,38.8,47077,35583,13125,26092,12700,17321,4.7,93427,40248,58608,4832,30618,50644,3898808232,65853,23969,10648944,38292934,20546,33900,34215,68115,3205,1307,320,12037,10618,7963
657,1567,Urban,844673.2799999999,Strip,Hot,7597,6912,61,126,Fashion Forward,Fashion Forward,5mile,25.96,23.64,2.32,27321,0,57,16640,5940,491,3760,491,13067,14254,39.3,6966,3382,1597,2651,1670,1013,4.3,9826,50505,62442,336,2823,57464,459894273,66414,23109,1011825,3350701,1404,3879,3990,7869,136,156,45,492,1396,937
658,1568,Urban,1070727.71,Mall,Moderate,7611,7015,64,112,Fashion Forward,Fashion Forward,15min,29.13,26.28,2.85,560462,2866,1675,52822,450834,8169,36208,12430,261371,299091,38.5,118475,89149,21320,59036,29681,38998,7.9,218437,67290,87888,4953,78506,74386,12056647240,89492,34660,22188908,74801704,29855,78168,76551,154719,2068,2111,776,15285,27933,35288
659,1569,Rural,1042845.95,Outlet,Hot,6500,5834,65,100,On Trend,On Trend,60min,25.49,23.02,2.47,2046313,45505,25210,1324283,290212,56029,327254,48536,1000092,1046222,41.6,404217,310045,162893,272681,99853,167192,4.3,819245,52455,71566,28426,239518,61505,40381473282,76321,29012,72189420,219403549,117730,280537,263304,543841,15679,10361,2387,56244,98557,84716
660,1574,Suburban,984426.68,Strip,Warm,6400,5605,64,100,Fashion Forward,Fashion Forward,5mile,25.22,23.12,2.1,27862,183,224,16226,8834,310,1470,1022,13361,14501,39.9,6439,4232,1761,1972,1562,1517,7.7,11322,32259,47091,520,2923,39455,379077422,50999,19347,1535934,5593756,3165,3834,3758,7592,359,145,17,1387,1146,390
661,1577,Urban,1044253.12,Mall,Moderate,7360,6647,106,80,On Trend,On Trend,15min,27.4,24.91,2.48,263032,2588,809,179946,3137,6352,60248,13349,130491,132541,38.4,44842,45862,14659,27623,15476,18353,4.8,97184,55212,69080,4717,33272,63254,4813612539,74937,26009,8722048,29151731,13186,40363,37797,78160,2330,1995,392,7408,14595,11268
662,1579,Urban,1293373.33,Strip,Hot,6917,6185,94,73,Fashion Forward,Fashion Forward,5mile,24.62,22.26,2.36,171884,25314,617,37713,121280,1941,7935,3014,84038,87845,38.3,28865,27908,5208,21544,6854,13277,7.5,70931,37863,61500,1805,25890,44846,2522334617,63735,25809,12353219,47401488,19218,24618,23539,48157,1215,468,123,10657,8596,6636
663,1580,Urban,667933.36,Mall,Moderate,7274,6599,60,125,On Trend,On Trend,15min,25.43,23.41,2.03,50523,509,471,43349,4940,479,679,1076,26177,24346,41.0,13906,6990,3266,3738,2166,6426,7.1,19844,42319,57337,1163,5339,57249,787339282,68091,23604,2426054,7909122,3688,8945,7234,16179,766,329,67,1470,2406,1461
664,1581,Urban,1073007.18,Mall,Warm,6800,6275,86,88,Fashion Forward,Fashion Forward,15min,25.59,23.04,2.55,320383,4861,771,162259,124846,8436,15623,9219,155385,164998,37.7,56749,47383,19956,35509,17652,23649,5.4,122440,52103,69667,4039,42383,60680,6106570344,73721,27285,11430991,38800871,19719,47998,44914,92912,2152,1550,337,12203,17594,12586
665,1582,Urban,790018.4900000001,Strip,Moderate,7000,6317,60,117,Fashion Forward,Fashion Forward,5mile,25.25,23.02,2.24,67101,454,204,27990,30290,1006,5159,2656,31795,35306,37.3,14055,12239,3625,6223,3531,3895,4.3,26319,43763,55481,1211,10011,50792,963889887,58459,21945,3227929,11162468,4494,9581,9619,19200,616,491,103,2976,4745,2292
666,1583,Urban,534181.4199999998,Strip,Cold,6480,5865,65,100,On Trend,On Trend,5mile,26.8,24.41,2.39,45282,1363,281,41695,142,356,1472,1616,22133,23148,40.8,9594,9066,2891,5004,2283,2670,3.6,19167,49876,60873,1014,5827,62133,827083780,70352,26300,2743149,8947399,2798,6095,6021,12116,569,375,70,1290,2713,1825
667,1587,Urban,1368955.61,Mall,Hot,7248,6529,84,86,Fashion Forward,Fashion Forward,15min,24.25,21.95,2.29,880659,7579,56,248875,63436,22963,514570,30815,440789,439870,34.0,146368,116647,35686,53075,60738,56298,6.1,273822,44513,57891,15027,116420,47366,11352143944,59004,18276,23767032,91443012,63051,146974,139450,286424,7286,6287,1452,36955,49682,29785
668,1589,Suburban,494669.98,Strip,Moderate,6787,6130,65,104,On Trend,On Trend,5mile,26.24,23.83,2.42,18453,335,185,16849,68,136,1274,126,9124,9329,40.8,4394,2053,1730,2152,878,630,2.6,7310,56725,76229,509,2156,70799,394006221,81991,31016,888618,2641189,645,2535,2388,4923,300,169,40,422,854,881
669,1590,Rural,597334.3200000001,Strip,Moderate,7000,6369,87,80,On Trend,On Trend,5mile,27.39,24.79,2.6,1701,0,74,1625,10,6,26,33,864,837,42.4,394,309,139,149,108,84,3.8,618,65040,89379,41,151,67857,37075999,77159,32480,99633,286379,48,231,218,449,10,29,2,26,72,53
670,1591,Urban,663226.7599999998,Strip,Cold,7247,6139,80,120,On Trend,On Trend,5mile,23.4,21.29,2.11,139149,6304,361,106610,10962,6489,11632,3456,69297,69852,37.6,31314,17730,5503,13898,6096,10649,4.4,55359,42224,57188,3200,21219,49088,2013362087,62520,23477,5350083,20178290,9904,20129,19587,39716,1689,1259,252,6939,9304,4975
671,1592,Urban,968149.3399999997,Strip,Cold,6752,6008,70,121,On Trend,On Trend,5mile,26.38,23.79,2.58,180781,298,548,157144,5869,3838,10631,3299,87758,93023,42.3,46400,30316,11394,19606,9604,11343,4.9,77488,52763,64054,2330,22096,64417,3523422055,73730,27686,10604826,32012485,7900,22402,21542,43944,1086,1131,114,4283,10157,7656
672,1593,Urban,608855.8599999998,Strip,Cold,6500,5838,52,125,On Trend,On Trend,5mile,24.73,22.38,2.35,27455,1262,103,26258,166,243,444,345,13420,14036,39.2,6775,3767,1877,2940,1503,1010,3.5,10606,57755,68208,628,3257,69062,571274297,77305,26767,1007400,3135174,1022,3806,3559,7365,341,237,49,475,1589,1193
673,1594,Suburban,753495.3399999999,Strip,Warm,6300,5669,105,60,On Trend,On Trend,5mile,23.28,21.38,1.91,31954,523,155,25141,1568,449,3964,832,15814,16140,35.9,5760,4805,1147,3070,1150,5461,6.6,11952,36869,49184,1137,4111,45445,422844968,57703,19368,814650,3047839,2737,5885,5484,11369,763,335,38,1356,2039,718
674,1597,Urban,776404.9199999998,Strip,Frigid,6647,6013,67,101,Fashion Forward,Fashion Forward,5mile,26.46,24.04,2.41,129802,1022,271,32661,25343,4345,64127,3326,65520,64282,35.3,25384,16285,4555,9237,8786,7754,5.8,41187,48873,63049,2164,15780,54932,1957054188,67266,20275,4683870,17282980,7027,21847,19769,41616,1293,704,167,4641,7267,3875
